Key,Category,QuestionNumber,matchOrnomatch,Difficulty,verdict,ResponseTime,routineStart,routineStamp,routineEnd,Cat2FeedbackTime,ParticipantID
2Item4,2,Item4,nomatch,Medium,INCORRECT,30.451283200003672,1676466294.2921305,"15/02/2023, 18:34:54",1676466324.7434137,1.2820359999896027,19
2Item5,2,Item5,match,Medium,CORRECT,39.26474130002316,1676466326.060387,"15/02/2023, 18:35:26",1676466365.325128,1.4615154000348412,19
2Item6,2,Item6,match,Medium,CORRECT,21.259262200037483,1676466366.819708,"15/02/2023, 18:36:06",1676466388.0789702,0.8964512999518774,19
2Item7,2,Item7,match,Difficult,INCORRECT,47.30987689999165,1676466389.0096242,"15/02/2023, 18:36:29",1676466436.3195012,1.7470071999705397,19
2Item8,2,Item8,nomatch,Difficult,CORRECT,26.08670029998757,1676466438.0968847,"15/02/2023, 18:37:18",1676466464.183585,1.2456947999889962,19
2Item9,2,Item9,nomatch,Difficult,CORRECT,15.489970800001174,1676466465.4595375,"15/02/2023, 18:37:45",1676466480.9495082,1.0082302000373602,19
2Item10,2,Item10,match,Difficult,CORRECT,27.22132170002442,1676466481.9920084,"15/02/2023, 18:38:01",1676466509.21333,0.8085513000260107,19
3Item15,3,Item15,nomatch,Difficult,CORRECT,7.007441599969752,1676466658.7397954,"15/02/2023, 18:40:58",1676466665.747237,0.0,19
3Item2,3,Item2,match,Easy,CORRECT,4.076708800042979,1676466665.7599971,"15/02/2023, 18:41:05",1676466669.836706,0.0,19
3Item5,3,Item5,match,Easy,CORRECT,2.9832797999843024,1676466669.8473816,"15/02/2023, 18:41:09",1676466672.8306613,0.0,19
3Item12,3,Item12,match,Medium,CORRECT,5.608461699972395,1676466672.8449082,"15/02/2023, 18:41:12",1676466678.45337,0.0,19
3Item6,3,Item6,match,Easy,CORRECT,3.497498400043696,1676466678.467134,"15/02/2023, 18:41:18",1676466681.9646325,0.0,19
3Item8,3,Item8,nomatch,Medium,CORRECT,19.923170599970035,1676466681.9751744,"15/02/2023, 18:41:21",1676466701.898345,0.0,19
3Item7,3,Item7,match,Medium,CORRECT,19.585183100018185,1676466701.9132612,"15/02/2023, 18:41:41",1676466721.4984443,0.0,19
3Item9,3,Item9,nomatch,Medium,INCORRECT,20.34236230002716,1676466721.5154908,"15/02/2023, 18:42:01",1676466741.8578532,0.0,19
3Item17,3,Item17,match,Difficult,INCORRECT,21.60876620002091,1676466741.8728807,"15/02/2023, 18:42:21",1676466763.481647,0.0,19
3Item19,3,Item19,0,0,0,15.0,1676466763.481647,"15/02/2023, 08:12:43",1676466778.481647,0.0,19
1spl1,1,spl1,match,Easy,CORRECT,11.16954220016487,1675150987.3773086,"31/01/2023, 13:13:07",1675150998.546851,0.0,20
1spl2,1,spl2,nomatch,Easy,CORRECT,7.790913000004366,1675150998.6886337,"31/01/2023, 13:13:18",1675151006.4795468,0.0,20
1Item1,1,Item1,match,Easy,CORRECT,3.785255100112408,1675151006.5046418,"31/01/2023, 13:13:26",1675151010.289897,0.0,20
1Item2,1,Item2,match,Easy,CORRECT,6.504608100047335,1675151010.3131957,"31/01/2023, 13:13:30",1675151016.817804,0.0,20
1Item3,1,Item3,match,Easy,CORRECT,7.058299999916926,1675151016.8422227,"31/01/2023, 13:13:36",1675151023.9005227,0.0,20
1Item4,1,Item4,match,Medium,INCORRECT,9.485957199940458,1675151023.9266417,"31/01/2023, 13:13:43",1675151033.4125988,0.0,20
1Item5,1,Item5,nomatch,Medium,INCORRECT,6.314824600005522,1675151033.4421303,"31/01/2023, 13:13:53",1675151039.756955,0.0,20
1Item6,1,Item6,match,Medium,CORRECT,6.463221199810505,1675151039.7783692,"31/01/2023, 13:13:59",1675151046.2415905,0.0,20
1Item7,1,Item7,match,Difficult,CORRECT,7.093060599872842,1675151046.2606113,"31/01/2023, 13:14:06",1675151053.3536718,0.0,20
1Item8,1,Item8,nomatch,Difficult,INCORRECT,10.509626099839808,1675151053.3782663,"31/01/2023, 13:14:13",1675151063.8878925,0.0,20
1Item9,1,Item9,match,Difficult,CORRECT,14.58990369993262,1675151063.9096837,"31/01/2023, 13:14:23",1675151078.4995873,0.0,20
1Item10,1,Item10,nomatch,Difficult,CORRECT,8.61424669995904,1675151078.5262785,"31/01/2023, 13:14:38",1675151087.140525,0.0,20
2spl1,2,spl1,match,Easy,CORRECT,6.899934199871495,1675151155.4302733,"31/01/2023, 13:15:55",1675151162.3302076,0.0,20
2spl2,2,spl2,nomatch,Easy,CORRECT,3.3703153000678867,1675151167.033504,"31/01/2023, 13:16:07",1675151170.403819,0.0,20
2Item1,2,Item1,match,Easy,CORRECT,4.847710700007156,1675151171.4436707,"31/01/2023, 13:16:11",1675151176.2913814,1.12229139986448,20
2Item2,2,Item2,match,Easy,CORRECT,3.4302883001510054,1675151177.4512138,"31/01/2023, 13:16:17",1675151180.8815022,1.140079400036484,20
2Item3,2,Item3,match,Easy,CORRECT,2.499387999996543,1675151182.046422,"31/01/2023, 13:16:22",1675151184.54581,1.2831162000074985,20
2Item4,2,Item4,nomatch,Medium,CORRECT,4.231586999958381,1675151185.863525,"31/01/2023, 13:16:25",1675151190.0951118,0.7837160001508892,20
2Item5,2,Item5,match,Medium,CORRECT,7.441559500060975,1675151190.9123998,"31/01/2023, 13:16:30",1675151198.353959,1.015037199947983,20
2Item6,2,Item6,match,Medium,CORRECT,4.538218799978495,1675151199.4073172,"31/01/2023, 13:16:39",1675151203.945536,0.8979807000141591,20
2Item7,2,Item7,match,Difficult,CORRECT,6.474265599856153,1675151204.877267,"31/01/2023, 13:16:44",1675151211.3515325,0.8838124999310821,20
2Item8,2,Item8,nomatch,Difficult,INCORRECT,6.499512400012463,1675151212.2651353,"31/01/2023, 13:16:52",1675151218.7646475,0.8536163000389934,20
2Item9,2,Item9,nomatch,Difficult,CORRECT,7.1037898999638855,1675151219.6565042,"31/01/2023, 13:16:59",1675151226.760294,0.6752279000356793,20
2Item10,2,Item10,match,Difficult,INCORRECT,8.959176100092009,1675151227.4651167,"31/01/2023, 13:17:07",1675151236.4242928,0.7416196998674423,20
3spl1,3,spl1,match,Easy,CORRECT,5.080823000054807,1675151302.655627,"31/01/2023, 13:18:22",1675151307.73645,0.0,20
3spl2,3,spl2,nomatch,Easy,CORRECT,5.133326699957252,1675151307.759236,"31/01/2023, 13:18:27",1675151312.8925629,0.0,20
3Item15,3,Item15,nomatch,Difficult,INCORRECT,4.903426399920136,1675151312.9199584,"31/01/2023, 13:18:32",1675151317.8233848,0.0,20
3Item2,3,Item2,match,Easy,CORRECT,3.256160499993712,1675151317.8413908,"31/01/2023, 13:18:37",1675151321.097551,0.0,20
3Item5,3,Item5,match,Easy,CORRECT,5.619683600030839,1675151321.109368,"31/01/2023, 13:18:41",1675151326.7290516,0.0,20
3Item12,3,Item12,match,Medium,CORRECT,6.497468099929392,1675151326.7607925,"31/01/2023, 13:18:46",1675151333.2582605,0.0,20
3Item6,3,Item6,match,Easy,CORRECT,2.2858225000090897,1675151333.2823162,"31/01/2023, 13:18:53",1675151335.5681386,0.0,20
3Item8,3,Item8,nomatch,Medium,CORRECT,5.419773300178349,1675151335.586903,"31/01/2023, 13:18:55",1675151341.0066764,0.0,20
3Item7,3,Item7,match,Medium,CORRECT,6.6335828001610935,1675151341.0300834,"31/01/2023, 13:19:01",1675151347.6636662,0.0,20
3Item9,3,Item9,nomatch,Medium,CORRECT,10.123937800060958,1675151347.6836867,"31/01/2023, 13:19:07",1675151357.8076246,0.0,20
3Item17,3,Item17,match,Difficult,INCORRECT,12.94627369986847,1675151357.8307734,"31/01/2023, 13:19:17",1675151370.7770472,0.0,20
3Item19,3,Item19,nomatch,Difficult,CORRECT,8.132968800142407,1675151370.8013637,"31/01/2023, 13:19:30",1675151378.9343326,0.0,20
3Item11,3,Item11,match,Medium,INCORRECT,12.460880399914458,1675151378.9568305,"31/01/2023, 13:19:38",1675151391.417711,0.0,20
3Item4,3,Item4,match,Easy,CORRECT,2.817835400113836,1675151391.441609,"31/01/2023, 13:19:51",1675151394.2594442,0.0,20
3Item13,3,Item13,match,Difficult,CORRECT,7.008347099879757,1675151394.2788095,"31/01/2023, 13:19:54",1675151401.2871566,0.0,20
3Item10,3,Item10,match,Medium,CORRECT,5.524212799966335,1675151401.3119004,"31/01/2023, 13:20:01",1675151406.8361132,0.0,20
3Item14,3,Item14,match,Difficult,INCORRECT,15.743425000226123,1675151406.8559043,"31/01/2023, 13:20:06",1675151422.5993292,0.0,20
3Item3,3,Item3,match,Easy,CORRECT,4.095508600119501,1675151422.6268122,"31/01/2023, 13:20:22",1675151426.7223208,0.0,20
3Item20,3,Item20,0,0,0,7.0,1675151426.7223208,"31/01/2023, 02:50:26",1675151433.7223208,0.0,20
1spl1,1,spl1,match,Easy,CORRECT,8.298582200077362,1676633024.1908994,"17/02/2023, 16:53:44",1676633032.4894817,0.0,21
1spl2,1,spl2,nomatch,Easy,CORRECT,14.427565000019968,1676633032.5611925,"17/02/2023, 16:53:52",1676633046.9887576,0.0,21
1Item1,1,Item1,match,Easy,CORRECT,12.314029700006358,1676633047.0116918,"17/02/2023, 16:54:07",1676633059.3257215,0.0,21
1Item2,1,Item2,match,Easy,CORRECT,16.85105709999334,1676633059.345252,"17/02/2023, 16:54:19",1676633076.196309,0.0,21
1Item3,1,Item3,match,Easy,CORRECT,34.937090200022794,1676633076.217946,"17/02/2023, 16:54:36",1676633111.1550362,0.0,21
1Item4,1,Item4,match,Medium,CORRECT,20.474170699948445,1676633111.1718192,"17/02/2023, 16:55:11",1676633131.64599,0.0,21
1Item5,1,Item5,nomatch,Medium,INCORRECT,58.94705330010038,1676633131.6653814,"17/02/2023, 16:55:31",1676633190.6124346,0.0,21
1Item6,1,Item6,match,Medium,INCORRECT,42.26519870001357,1676633190.6302197,"17/02/2023, 16:56:30",1676633232.8954184,0.0,21
1Item7,1,Item7,match,Difficult,CORRECT,33.83341530000325,1676633232.914231,"17/02/2023, 16:57:12",1676633266.7476463,0.0,21
1Item8,1,Item8,nomatch,Difficult,INCORRECT,43.70792760001496,1676633266.7663243,"17/02/2023, 16:57:46",1676633310.474252,0.0,21
1Item9,1,Item9,match,Difficult,INCORRECT,6.2621995999943465,1676633310.4963915,"17/02/2023, 16:58:30",1676633316.7585912,0.0,21
1Item10,1,Item10,nomatch,Difficult,CORRECT,23.417091500014067,1676633316.7755544,"17/02/2023, 16:58:36",1676633340.192646,0.0,21
2spl1,2,spl1,match,Easy,CORRECT,15.256044299923817,1676633490.2507744,"17/02/2023, 17:01:30",1676633505.5068188,0.0,21
2spl2,2,spl2,nomatch,Easy,CORRECT,6.889908200013451,1676633509.7621615,"17/02/2023, 17:01:49",1676633516.6520698,0.0,21
2Item1,2,Item1,match,Easy,CORRECT,10.999086700030604,1676633520.7886946,"17/02/2023, 17:02:00",1676633531.7877812,2.002992399968207,21
2Item2,2,Item2,match,Easy,CORRECT,14.54876819998026,1676633533.8235235,"17/02/2023, 17:02:13",1676633548.3722918,1.9579000000376248,21
2Item3,2,Item3,match,Easy,CORRECT,11.782120399991982,1676633550.3589218,"17/02/2023, 17:02:30",1676633562.1410422,1.3074172000633553,21
2Item4,2,Item4,nomatch,Medium,INCORRECT,29.316884899977595,1676633563.4822953,"17/02/2023, 17:02:43",1676633592.7991805,2.4984296000329778,21
2Item5,2,Item5,match,Medium,CORRECT,30.057511300081387,1676633595.3349092,"17/02/2023, 17:03:15",1676633625.3924203,1.4657132000429556,21
2Item6,2,Item6,match,Medium,CORRECT,20.337234100094065,1676633626.896453,"17/02/2023, 17:03:46",1676633647.233687,1.0923279999988154,21
2Item7,2,Item7,match,Difficult,INCORRECT,53.45062949997373,1676633648.3570478,"17/02/2023, 17:04:08",1676633701.8076773,1.4667470999993384,21
2Item8,2,Item8,nomatch,Difficult,INCORRECT,34.635347000090405,1676633703.3071902,"17/02/2023, 17:05:03",1676633737.942537,25.822723400080577,21
2Item9,2,Item9,nomatch,Difficult,INCORRECT,16.315678899991326,1676633763.8033848,"17/02/2023, 17:06:03",1676633780.1190636,17.258155600051396,21
2Item10,2,Item10,match,Difficult,CORRECT,71.10195839998778,1676633797.411679,"17/02/2023, 17:06:37",1676633868.5136375,4.067922999965958,21
3spl1,3,spl1,match,Easy,CORRECT,5.944446800043806,1676634017.3314624,"17/02/2023, 17:10:17",1676634023.2759092,0.0,21
3spl2,3,spl2,nomatch,Easy,INCORRECT,2.488971099955961,1676634023.298709,"17/02/2023, 17:10:23",1676634025.78768,0.0,21
3Item15,3,Item15,nomatch,Difficult,CORRECT,17.731040499988012,1676634025.8044636,"17/02/2023, 17:10:25",1676634043.535504,0.0,21
3Item2,3,Item2,match,Easy,CORRECT,3.1440681000240147,1676634043.5506926,"17/02/2023, 17:10:43",1676634046.6947606,0.0,21
3Item5,3,Item5,match,Easy,CORRECT,3.40470529999584,1676634046.7054503,"17/02/2023, 17:10:46",1676634050.1101556,0.0,21
3Item12,3,Item12,match,Medium,INCORRECT,12.210117999929937,1676634050.1220176,"17/02/2023, 17:10:50",1676634062.3321357,0.0,21
3Item6,3,Item6,match,Easy,CORRECT,4.883302200003527,1676634062.3502674,"17/02/2023, 17:11:02",1676634067.2335696,0.0,21
3Item8,3,Item8,nomatch,Medium,CORRECT,7.686419400037266,1676634067.2516284,"17/02/2023, 17:11:07",1676634074.938048,0.0,21
3Item7,3,Item7,match,Medium,CORRECT,4.761850299895741,1676634074.9559295,"17/02/2023, 17:11:14",1676634079.71778,0.0,21
3Item9,3,Item9,nomatch,Medium,INCORRECT,4.100511300028302,1676634079.7301047,"17/02/2023, 17:11:19",1676634083.830616,0.0,21
3Item17,3,Item17,match,Difficult,INCORRECT,3.733993500005454,1676634083.8480475,"17/02/2023, 17:11:23",1676634087.582041,0.0,21
3Item19,3,Item19,nomatch,Difficult,CORRECT,9.728430399904028,1676634087.5984893,"17/02/2023, 17:11:27",1676634097.3269198,0.0,21
3Item11,3,Item11,match,Medium,CORRECT,4.354665599996224,1676634097.3451843,"17/02/2023, 17:11:37",1676634101.6998498,0.0,21
3Item4,3,Item4,match,Easy,CORRECT,4.607497800025158,1676634101.7221706,"17/02/2023, 17:11:41",1676634106.3296683,0.0,21
3Item13,3,Item13,match,Difficult,CORRECT,6.337814599974081,1676634106.340517,"17/02/2023, 17:11:46",1676634112.6783316,0.0,21
3Item10,3,Item10,match,Medium,CORRECT,5.419389600050636,1676634112.695571,"17/02/2023, 17:11:52",1676634118.1149604,0.0,21
3Item14,3,Item14,match,Difficult,CORRECT,2.661262199981138,1676634118.1302152,"17/02/2023, 17:11:58",1676634120.7914774,0.0,21
3Item3,3,Item3,match,Easy,CORRECT,3.9700521000195295,1676634120.8020349,"17/02/2023, 17:12:00",1676634124.7720869,0.0,21
3Item20,3,Item20,match,Difficult,INCORRECT,5.969377200002782,1676634124.7859726,"17/02/2023, 17:12:04",1676634130.75535,0.0,21
3Item18,3,Item18,0,0,0,9.0,1676634130.75535,"17/02/2023, 06:42:10",1676634139.75535,0.0,21
3Item18,3,Item18,nomatch,Difficult,CORRECT,5.368884700001217,1676634130.7740326,"17/02/2023, 17:12:10",1676634136.1429174,0.0,21
1spl1,1,spl1,match,Easy,CORRECT,13.396382300008554,1675856333.8274152,"08/02/2023, 17:08:53",1675856347.2237976,0.0,22
1spl2,1,spl2,nomatch,Easy,CORRECT,26.831704199983506,1675856347.345015,"08/02/2023, 17:09:07",1675856374.1767192,0.0,22
1Item1,1,Item1,match,Easy,CORRECT,28.02282899999409,1675856374.20307,"08/02/2023, 17:09:34",1675856402.225899,0.0,22
1Item2,1,Item2,match,Easy,CORRECT,27.92071499998565,1675856402.2533534,"08/02/2023, 17:10:02",1675856430.1740685,0.0,22
1Item3,1,Item3,match,Easy,INCORRECT,18.19745850001345,1675856430.1999302,"08/02/2023, 17:10:30",1675856448.3973887,0.0,22
1Item4,1,Item4,match,Medium,INCORRECT,23.854342300008284,1675856448.4240143,"08/02/2023, 17:10:48",1675856472.2783566,0.0,22
1Item5,1,Item5,nomatch,Medium,SKIP,28.37348280000151,1675856472.3013835,"08/02/2023, 17:11:12",1675856500.6748662,0.0,22
1Item6,1,Item6,match,Medium,CORRECT,48.30747699999483,1675856500.7063477,"08/02/2023, 17:11:40",1675856549.0138247,0.0,22
1Item7,1,Item7,match,Difficult,CORRECT,13.139551299973393,1675856549.042725,"08/02/2023, 17:12:29",1675856562.1822765,0.0,22
1Item8,1,Item8,nomatch,Difficult,INCORRECT,32.10917619999964,1675856562.2002654,"08/02/2023, 17:12:42",1675856594.3094416,0.0,22
1Item9,1,Item9,match,Difficult,CORRECT,24.797858000005363,1675856594.3362365,"08/02/2023, 17:13:14",1675856619.1340945,0.0,22
1Item10,1,Item10,nomatch,Difficult,CORRECT,47.33706130000064,1675856619.1592786,"08/02/2023, 17:13:39",1675856666.49634,0.0,22
2spl1,2,spl1,match,Easy,CORRECT,7.497756199998548,1675856740.9063692,"08/02/2023, 17:15:40",1675856748.4041257,0.0,22
2spl2,2,spl2,nomatch,Easy,CORRECT,14.431009399995672,1675856750.00116,"08/02/2023, 17:15:50",1675856764.4321692,0.0,22
2Item1,2,Item1,match,Easy,CORRECT,19.0921992000076,1675856765.4997144,"08/02/2023, 17:16:05",1675856784.5919137,1.3431201000057629,22
2Item2,2,Item2,match,Easy,CORRECT,24.96543070001644,1675856785.979226,"08/02/2023, 17:16:25",1675856810.9446568,1.2699164999939967,22
2Item3,2,Item3,match,Easy,INCORRECT,10.83560980000766,1675856812.2532885,"08/02/2023, 17:16:52",1675856823.0888984,2.412895200017374,22
2Item4,2,Item4,nomatch,Medium,INCORRECT,38.12884019999183,1675856825.5430017,"08/02/2023, 17:17:05",1675856863.671842,1.3772211000032255,22
2Item5,2,Item5,match,Medium,CORRECT,27.834620700014057,1675856865.084203,"08/02/2023, 17:17:45",1675856892.9188237,1.0338225000014063,22
2Item6,2,Item6,match,Medium,CORRECT,26.161109100008616,1675856893.9884148,"08/02/2023, 17:18:13",1675856920.149524,0.9396120999881532,22
2Item7,2,Item7,match,Difficult,INCORRECT,21.7850643999991,1675856921.1290529,"08/02/2023, 17:18:41",1675856942.914117,1.648015899991151,22
2Item8,2,Item8,nomatch,Difficult,INCORRECT,40.23404429998482,1675856944.5976207,"08/02/2023, 17:19:04",1675856984.831665,1.4408468999899924,22
2Item9,2,Item9,nomatch,Difficult,CORRECT,11.079984200012404,1675856986.3120792,"08/02/2023, 17:19:46",1675856997.3920634,1.2516453999851365,22
2Item10,2,Item10,match,Difficult,CORRECT,38.76917039998807,1675856998.6807551,"08/02/2023, 17:19:58",1675857037.4499254,1.5237430999986827,22
3spl1,3,spl1,match,Easy,INCORRECT,11.013248300005216,1675857111.708675,"08/02/2023, 17:21:51",1675857122.721923,0.0,22
3Item15,3,Item15,nomatch,Difficult,INCORRECT,10.354737799993018,1675857123.7803843,"08/02/2023, 17:22:03",1675857134.135122,0.0,22
3Item2,3,Item2,match,Easy,CORRECT,13.010021900001448,1675857134.1594598,"08/02/2023, 17:22:14",1675857147.1694818,0.0,22
3Item5,3,Item5,match,Easy,INCORRECT,17.660917200002586,1675857147.1943996,"08/02/2023, 17:22:27",1675857164.8553169,0.0,22
3Item12,3,Item12,match,Medium,SKIP,15.07051789999241,1675857164.8791962,"08/02/2023, 17:22:44",1675857179.9497142,0.0,22
3Item6,3,Item6,match,Easy,CORRECT,8.381644000008237,1675857179.973111,"08/02/2023, 17:22:59",1675857188.354755,0.0,22
3Item8,3,Item8,nomatch,Medium,INCORRECT,33.47795380000025,1675857188.3770866,"08/02/2023, 17:23:08",1675857221.8550406,0.0,22
3Item7,3,Item7,match,Medium,CORRECT,16.2627044999972,1675857221.8787515,"08/02/2023, 17:23:41",1675857238.141456,0.0,22
3Item9,3,Item9,0,0,0,6.0,1675857238.141456,"08/02/2023, 06:53:58",1675857244.141456,0.0,22
1spl1,1,spl1,match,Easy,CORRECT,54.85909050000009,1679919118.3285232,"27/03/2023, 17:41:58",1679919173.1876135,0.0,23
1Item1,1,Item1,match,Easy,CORRECT,31.58872640000027,1679919178.3957016,"27/03/2023, 17:42:58",1679919209.984428,0.0,23
1Item2,1,Item2,match,Easy,INCORRECT,30.179051000000072,1679919210.0097554,"27/03/2023, 17:43:30",1679919240.1888063,0.0,23
1Item3,1,Item3,match,Easy,CORRECT,10.964109100000314,1679919240.2104151,"27/03/2023, 17:44:00",1679919251.1745243,0.0,23
1Item4,1,Item4,match,Medium,CORRECT,22.072624099999302,1679919251.1940424,"27/03/2023, 17:44:11",1679919273.266667,0.0,23
1Item5,1,Item5,nomatch,Medium,CORRECT,40.97017239999968,1679919273.281375,"27/03/2023, 17:44:33",1679919314.251547,0.0,23
1Item6,1,Item6,match,Medium,INCORRECT,40.21328110000013,1679919314.2857482,"27/03/2023, 17:45:14",1679919354.4990294,0.0,23
1Item7,1,Item7,match,Difficult,CORRECT,7.295275500000571,1679919354.5176091,"27/03/2023, 17:45:54",1679919361.8128846,0.0,23
1Item8,1,Item8,nomatch,Difficult,CORRECT,51.163759400000345,1679919361.82864,"27/03/2023, 17:46:01",1679919412.9923997,0.0,23
1Item9,1,Item9,match,Difficult,INCORRECT,20.990251900000658,1679919413.016999,"27/03/2023, 17:46:53",1679919434.007251,0.0,23
1Item10,1,Item10,nomatch,Difficult,INCORRECT,28.880606599999737,1679919434.0219743,"27/03/2023, 17:47:14",1679919462.902581,0.0,23
2spl1,2,spl1,match,Easy,CORRECT,18.54501149999942,1679919624.2602189,"27/03/2023, 17:50:24",1679919642.8052304,0.0,23
2spl2,2,spl2,nomatch,Easy,INCORRECT,8.353409199999987,1679919646.779917,"27/03/2023, 17:50:46",1679919655.1333263,0.0,23
2Item1,2,Item1,match,Easy,CORRECT,24.06736869999986,1679919660.269217,"27/03/2023, 17:51:00",1679919684.3365858,2.298604399999931,23
2Item2,2,Item2,match,Easy,CORRECT,29.759250599999177,1679919686.6729617,"27/03/2023, 17:51:26",1679919716.4322124,3.461223599999357,23
2Item3,2,Item3,match,Easy,CORRECT,32.76846719999958,1679919719.9302485,"27/03/2023, 17:51:59",1679919752.6987157,1.8350357999997868,23
2Item4,2,Item4,nomatch,Medium,INCORRECT,36.27547609999965,1679919754.560271,"27/03/2023, 17:52:34",1679919790.8357472,2.492216099999496,23
2Item5,2,Item5,match,Medium,CORRECT,24.154993999999533,1679919793.360289,"27/03/2023, 17:53:13",1679919817.515283,1.37431529999958,23
2Item6,2,Item6,match,Medium,CORRECT,37.2813627000005,1679919818.9272838,"27/03/2023, 17:53:38",1679919856.2086463,1.5405996999998024,23
2Item7,2,Item7,match,Difficult,CORRECT,23.030061399999795,1679919857.7812805,"27/03/2023, 17:54:17",1679919880.811342,1.1549283000003925,23
2Item8,2,Item8,nomatch,Difficult,CORRECT,20.52851310000005,1679919881.9915304,"27/03/2023, 17:54:41",1679919902.5200436,1.8471911000006005,23
2Item9,2,Item9,nomatch,Difficult,CORRECT,14.74382069999956,1679919904.3933294,"27/03/2023, 17:55:04",1679919919.13715,1.6270637999996325,23
2Item10,2,Item10,match,Difficult,CORRECT,36.80607039999995,1679919920.791448,"27/03/2023, 17:55:20",1679919957.5975184,2.1576279999999315,23
3spl1,3,spl1,match,Easy,CORRECT,10.514847200000077,1679920065.1783926,"27/03/2023, 17:57:45",1679920075.69324,0.0,23
3Item15,3,Item15,nomatch,Difficult,CORRECT,23.227379799999653,1679920077.2497845,"27/03/2023, 17:57:57",1679920100.4771645,0.0,23
3Item2,3,Item2,match,Easy,CORRECT,46.05285529999946,1679920100.4965315,"27/03/2023, 17:58:20",1679920146.5493867,0.0,23
3Item5,3,Item5,match,Easy,CORRECT,18.26155649999964,1679920146.5730062,"27/03/2023, 17:59:06",1679920164.8345623,0.0,23
3Item12,3,Item12,match,Medium,CORRECT,22.90208369999982,1679920164.849934,"27/03/2023, 17:59:24",1679920187.7520175,0.0,23
3Item6,3,Item6,0,0,0,10.0,1679920187.7520175,"27/03/2023, 08:29:47",1679920197.7520175,0.0,23
1spl1,1,spl1,match,Easy,CORRECT,20.486520600039512,1676725739.810554,"18/02/2023, 18:38:59",1676725760.2970746,0.0,24
1spl2,1,spl2,nomatch,Easy,CORRECT,10.594420800101943,1676725760.3808513,"18/02/2023, 18:39:20",1676725770.9752722,0.0,24
1Item1,1,Item1,match,Easy,CORRECT,21.7855851999484,1676725771.0055366,"18/02/2023, 18:39:31",1676725792.7911215,0.0,24
1Item2,1,Item2,match,Easy,CORRECT,14.945826799958011,1676725792.8099792,"18/02/2023, 18:39:52",1676725807.755806,0.0,24
1Item3,1,Item3,match,Easy,CORRECT,33.862134400056675,1676725807.7733333,"18/02/2023, 18:40:07",1676725841.6354678,0.0,24
1Item4,1,Item4,match,Medium,CORRECT,36.438378599938005,1676725841.6512003,"18/02/2023, 18:40:41",1676725878.0895789,0.0,24
1Item5,1,Item5,nomatch,Medium,CORRECT,101.27487840002868,1676725878.1100976,"18/02/2023, 18:41:18",1676725979.384976,0.0,24
1Item6,1,Item6,match,Medium,CORRECT,69.10992720001377,1676725979.4037957,"18/02/2023, 18:42:59",1676726048.513723,0.0,24
1Item7,1,Item7,match,Difficult,CORRECT,13.169794799992816,1676726048.5308545,"18/02/2023, 18:44:08",1676726061.7006493,0.0,24
1Item8,1,Item8,nomatch,Difficult,CORRECT,8.063267300021835,1676726061.719185,"18/02/2023, 18:44:21",1676726069.7824523,0.0,24
1Item9,1,Item9,match,Difficult,INCORRECT,0.91974299994763,1676726069.8025882,"18/02/2023, 18:44:29",1676726070.7223313,0.0,24
2spl1,2,spl1,match,Easy,CORRECT,9.74057719996199,1676726221.9874268,"18/02/2023, 18:47:01",1676726231.728004,0.0,24
2spl2,2,spl2,nomatch,Easy,CORRECT,15.175616399967112,1676726236.438191,"18/02/2023, 18:47:16",1676726251.6138074,0.0,24
2Item1,2,Item1,match,Easy,CORRECT,10.956694600055926,1676726255.1577475,"18/02/2023, 18:47:35",1676726266.114442,1.7179335999535397,24
2Item2,2,Item2,match,Easy,CORRECT,27.41518250002992,1676726267.864049,"18/02/2023, 18:47:47",1676726295.2792315,2.632918299990706,24
2Item3,2,Item3,match,Easy,CORRECT,12.464724000077696,1676726297.9526153,"18/02/2023, 18:48:17",1676726310.417339,2.055308899958618,24
2Item4,2,Item4,nomatch,Medium,CORRECT,38.41240879998077,1676726312.5112116,"18/02/2023, 18:48:32",1676726350.9236205,1.0571693000383675,24
2Item5,2,Item5,match,Medium,CORRECT,7.47915400005877,1676726352.014236,"18/02/2023, 18:49:12",1676726359.49339,1.3846706000622362,24
2Item6,2,Item6,match,Medium,CORRECT,13.78562829992734,1676726360.9133804,"18/02/2023, 18:49:20",1676726374.6990087,0.9419543999247252,24
2Item7,2,Item7,match,Difficult,CORRECT,24.1177712000208,1676726375.6743343,"18/02/2023, 18:49:35",1676726399.7921054,0.8825471999589354,24
2Item8,2,Item8,nomatch,Difficult,CORRECT,27.06164139998145,1676726400.7133632,"18/02/2023, 18:50:00",1676726427.7750046,0.6993244999321178,24
2Item9,2,Item9,nomatch,Difficult,CORRECT,21.82825719995889,1676726428.5023146,"18/02/2023, 18:50:28",1676726450.3305717,0.6588418000610545,24
2Item10,2,Item10,match,Difficult,CORRECT,42.802737900055945,1676726451.0166948,"18/02/2023, 18:50:51",1676726493.8194327,0.6468508000252768,24
3spl1,3,spl1,match,Easy,CORRECT,6.466871100012213,1676726581.3052268,"18/02/2023, 18:53:01",1676726587.7720978,0.0,24
3Item15,3,Item15,nomatch,Difficult,CORRECT,0.4359308000421151,1676726593.3897102,"18/02/2023, 18:53:13",1676726593.825641,0.0,24
3Item2,3,Item2,match,Easy,CORRECT,10.710938100004569,1676726593.8389094,"18/02/2023, 18:53:13",1676726604.5498476,0.0,24
